title,artist,emotion,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness
Perfect,Nirvana,romantic,0.5016262503805385,0.39772876734268653,0.48267011367620277,90.24459026594108,0.3611454105130436,0.3777700770677783,0.19512124888110904,0.5312883925465816
Territorial Pissings,Giacomo Puccini,energetic,0.4494325086331246,0.8150484849193033,1.0,164.76921833197113,0.29112288029540023,0.49150900481311927,0.20452862675032402,0.4062951163535578
About a Girl,Giuseppe Verdi,sad,0.3059558709701209,0.3905154482506924,0.20777404167165403,77.41288888446314,0.6341099173441072,0.36256486362100177,0.2266684132215886,0.29729817959133004
Weightless,Nirvana,romantic,0.4254534311478273,0.46411079537103933,0.6344551050542355,79.84536724240634,0.017607550161908226,0.562187605684555,0.5704963953471487,0.41127386084412315
I Lombardi,Soundgarden,happy,0.7056069591891513,0.984210158645482,0.8437448163822738,136.2584437059541,0.6620292853188516,0.6976003534704805,0.27339293926581343,0.05973370918097844
Dancing Queen,Mötley Crüe,angry,0.5312023090242805,1.0,0.31415514000405076,156.73221154977304,0.46127526217141307,0.698979244285915,0.38599496013890555,0.34648349233757364
Welcome to the Jungle,Wham!,neutral,0.5023396858617484,0.5982935263294853,0.6495209303142897,119.9622479404218,0.3126777613059797,0.10560984464003254,0.18035887206764675,0.06214869774417617
Aneurysm,Mötley Crüe,neutral,0.6707560943538796,0.638427597510894,0.4138416398007395,87.94917574259554,0.17753588343629811,0.6625043975294158,0.5991504674675697,0.15690687514739016
Paperback Writer,Nirvana,sad,0.5488656117983122,0.2149592608725531,0.11714594347060689,75.37940524290464,0.44582156367443365,0.6426694433291994,0.08403684658191786,0.09603059134045008
Someone Like You,AC/DC,sad,0.29168194869498903,0.2638457904174533,0.3665808440934401,80.20696705467502,0.31852213674172064,0.773931751909517,0.4521236444996234,0.04644282563890527
Hot for Teacher,AC/DC,angry,0.6301558088829794,0.9403904052116167,0.39487332043078643,166.8185853810188,0.6635569024703362,0.7581377533795551,0.20384935260911236,0.4677730165527907
Nabucco,The Beatles,happy,0.7272611658298572,0.7438989294316299,0.9865370044747664,130.8422767185347,0.503707488253562,0.6436154060515307,0.30185394705784874,0.17305738265793644
Skinny Love,Giuseppe Verdi,calm,0.22729914233695692,0.2539944078184168,0.31659239442369164,83.5488824234793,0.10158400559502008,0.6883338522051605,0.5109785464292542,0.5688065050798453
Plain Jane,Nine Inch Nails,neutral,0.3885985635382367,0.3934120583356742,0.5152086133246144,119.32713844297349,0.34617353077498053,0.8962897028608531,0.3580902063853659,0.5422155548200311
Yellow,The Beatles,sad,0.3738379034522723,0.26720633693076773,0.07494744339925927,71.9950808715247,0.34725974233238444,0.16323123428707087,0.5723484979563498,0.4362246482395306
Otello,Soundgarden,energetic,0.6387247375497767,0.8416849647592481,0.9540909830531868,173.8884570760284,0.18442444832675325,0.3925819577909609,0.3986156209486838,0.5265090600409984
Livin' on a Prayer,Tears for Fears,sad,0.36794844148573025,0.1483864408409985,0.12182783947745891,89.35985881560066,0.7403873810956287,0.08154171557002425,0.27366911697474716,0.3095314792441725
Otello,Basic Group,romantic,0.4168315434625546,0.32832402705978025,0.5421995923534597,91.05910968910908,0.664508728867605,0.7174737059246985,0.3576854602789641,0.3867857913489912
Gymnopédie No. 1,Guns N' Roses,angry,0.5798838665732308,0.8781935219565185,0.25949454034411507,164.26280565857357,0.4789526658069909,0.3632067189275915,0.24391257229872165,0.4280054471168594
Thunderstruck,Average Singer,neutral,0.4503370914194189,0.47884270415952535,0.3838746775290292,113.29943958548401,0.27483537770782446,0.6973483747402393,0.3769618505751098,0.033746760274704975
Killing in the Name,Wham!,romantic,0.2713638100282804,0.17213661874339026,0.5064460016043566,88.31629961535234,0.2295925033280347,0.6284740266361487,0.7452237498329604,0.17795750860269438
Smokin' in the Boys Room,AC/DC,happy,0.8087945893231294,0.6911646943356176,0.9082841807582722,143.60917511919507,0.4466022321472564,0.2699411085614196,0.19931394236688105,0.30509588447022734
Hurt,Mötley Crüe,romantic,0.4322627002897241,0.42224799253966866,0.32230848740341284,73.4689350197586,0.40084038813907696,0.16923389780849202,0.6829674377630529,0.1762397979327687
Average Tune,AC/DC,energetic,0.7742680017251948,0.8517858503583992,0.7786946950802242,174.62950930534421,0.354886695283694,0.4379420312547757,0.0805081897218118,0.42869951709655796
I Will Always Love You,Extreme,sad,0.4223630307319204,0.3071506345777714,0.2444088889447204,81.13912209144843,0.5337629747001964,0.6810405257175749,0.3708278661766251,0.061243343770567615
Tranquil Waters,The Beatles,calm,0.08144448862674679,0.3006513682053287,0.3876536988006708,77.87708764668821,0.29779810266557416,0.6599731675621593,0.4909206166930915,0.34138166987576724
Il Trovatore,Toni Braxton,happy,0.7969069990745116,0.7615906882547426,0.7291476527535594,144.4794048901713,0.5259161955614604,0.6276308690191633,0.4794797494502784,0.4218921017920908
Lithium,Giuseppe Verdi,sad,0.38896041423547345,0.3055248200508641,0.22709985577059824,87.51930900277452,0.10481731864950845,0.408697074251224,0.2518279665255313,0.0533342834743181
Rage Against,AC/DC,sad,0.2506213805432697,0.34498155474576486,0.3391722989017173,71.77922115891703,0.3261205801895984,0.488040025359989,0.42174539029836383,0.5967323923728435
Careless Whisper,Avicii,calm,0.21848808296948327,0.1849529462810747,0.31899941669318355,57.70375382108968,0.4893930776869117,0.4287484203570691,0.758344226410053,0.03365289644377032
Foolin',Soundgarden,sad,0.43721894901156216,0.14762869551262686,0.41857187012052954,72.7495335981775,0.7001142618608811,0.303591601565255,0.6853295138118041,0.00880604911451559
Everyday Rhythm,The Beatles,calm,0.30789628813840314,0.25762504246150003,0.4504084397163288,87.48325761654425,0.14896742895825119,0.45778845098283444,0.17287165433359297,0.5680784723970012
Norwegian Wood,Bob Dylan,angry,0.4501921849083743,1.0,0.3287379855548824,172.37867018719146,0.43601638280351906,0.10600778877441672,0.2711370140589474,0.5896526983800908
Basic Melody,Nirvana,angry,0.3468256047394261,0.9404629507269271,0.30789515375914417,148.1332193462906,0.16610410786305405,0.6036307566129382,0.5803659066260243,0.5594458905369097
Welcome to the Jungle,Mark Ronson ft. Bruno Mars,neutral,0.42543125811908966,0.293713611864207,0.36807366678108716,116.09374603021762,0.585379222850186,0.39332149789108833,0.758298852770158,0.34022065925106
La Traviata,Eric Clapton,happy,0.9823692776959303,0.7910028292712841,0.8879595423791079,133.63942213278878,0.4906404464521654,0.7785279019299514,0.20545092919979657,0.39948984942264126
Regular Song,Celine Dion,energetic,0.6266200084610087,0.9225826415006664,0.9247597607611207,180.14174665599552,0.044726441163332534,0.3311849592891721,0.2286396304700281,0.4139232152432575
Skinny Love,AC/DC,neutral,0.3524923251744087,0.45013823319105606,0.5502355930501457,120.48161628909894,0.38791518949734316,0.6656992674422383,0.021662269727506,0.5055058255610282
Lake of Fire,AC/DC,neutral,0.4046102659335014,0.8186565381470547,0.3079271920639855,97.35981379197237,0.5709170461436354,0.32453269830053777,0.20231470910784496,0.4196015096757923
Aida,Nirvana,energetic,0.5958334060713836,0.8021050224086617,0.7195601299676306,176.34958670532825,0.19501768018017238,0.28320007605778236,0.6091686745029508,0.45261794539981315
Against All Odds,Joan Jett,calm,0.23887886047249887,0.1429549548811988,0.38703522529719786,56.31490212087621,0.44194038700853105,0.5314804506853512,0.4528469182196793,0.08748488402045608
T.N.T.,Guns N' Roses,neutral,0.5452522816900737,0.5647827309915638,0.4958933583815369,109.67932757209586,0.293159972554539,0.37062039483026954,0.3358604514912128,0.1823853579630206
We Will Rock You,Giacomo Puccini,romantic,0.6017141231913444,0.4980999175876934,0.49994207093259085,84.51340226884567,0.07083360238005403,0.4339472241118782,0.24743920828916172,0.18815373506947244
Pour Some Sugar on Me,The Beatles,energetic,0.6130700552136883,0.8432621197996925,0.7320529263619561,173.74870601209784,0.1593979717561637,0.24765843476311117,0.5753391510679353,0.28263745193113526
I Saw Her Standing There,Europe,calm,0.3625813117277015,0.08572196122296628,0.5002339308885057,82.30135041524082,0.6920565110832282,0.8396393698159604,0.019739172450068135,0.010921681431615538
Looks That Kill,Nirvana,sad,0.31332407899530856,0.287417372280891,0.1704823958118955,83.64641206076367,0.7848794927530633,0.1413116345449184,0.1601685822719083,0.22750919852855284
Common Song,Metallica,energetic,0.431089808241499,0.9828936850085092,0.7474447644616321,180.827979574313,0.37171656254472174,0.6698144809712888,0.7672018067688866,0.029273375871054674
Cum on Feel the Noize,Cheerful Artists,calm,0.07546548896667786,0.0,0.5040590915653372,80.46085397859024,0.4876881035229939,0.8947715063514524,0.1217914463910108,0.17106816291981902
Uptown Funk,Simple Music,happy,0.7585206160533534,0.7885461230600992,0.871252987050581,152.5366194842662,0.46172617122122067,0.3052839264918312,0.7933994355336162,0.38145930627112484
Middle Ground,Average Singer,romantic,0.29926796386513194,0.32339876500333936,0.5056981922626756,101.4107092338958,0.16841131018486097,0.6026614633170286,0.6493373485004197,0.5446583681414293
Footloose,Nirvana,angry,0.7197010404939759,0.9648518572394151,0.46338597729975123,167.77280272740236,0.6148688233835687,0.37388281514761845,0.6335063562939226,0.4408415440717852
Polly,César Franck,angry,0.524316751889712,0.8994037579374342,0.3728858578954961,148.0407636320763,0.014384325191228254,0.28098495875422197,0.6849133081227721,0.13215574709254296
Even in His Youth,John Legend,sad,0.42644346069361894,0.2893353686390697,0.22018514954729843,59.89011568150052,0.5647622952069293,0.062385873763790144,0.6571631368057715,0.39035478870743984
Every Breath You Take,Nirvana,calm,0.3982761262781421,0.1151864948052462,0.3752846126852829,71.33278155939018,0.5164234695649749,0.21655435020299593,0.3210137777607107,0.42024227860238467
La Forza del Destino,Mötley Crüe,romantic,0.26104671396491297,0.2582999030329191,0.4609337135923701,98.19985024578496,0.05863677586127585,0.7343486238821346,0.39394646005797995,0.30731666780471084
Against All Odds,Nirvana,energetic,0.6403530471760961,0.9586441624122185,0.9667224428472164,167.97219120467975,0.3296168963730913,0.48527060915444803,0.08265874006832306,0.18294715516891785
More Than Words,Plain Singer,angry,0.4430534972574174,0.8208021606823905,0.3618861925188097,156.6711812220143,0.38510314016660163,0.04698589810998144,0.43910805066489567,0.030516487730947037
Blackbird,Iron Maiden,calm,0.3694645449589824,0.07358968889471738,0.3348270760356311,75.51372129612068,0.7578537988151479,0.12209722788032654,0.5339116230607724,0.568753394874963
Thunderstruck,Guns N' Roses,happy,0.7442944047992431,0.7693326579460117,0.7388031323715841,125.98698291077122,0.04732738434376831,0.5105678142714346,0.028181626121838034,0.03878634462184016
T.N.T.,Guns N' Roses,sad,0.34939362047856315,0.1657232612671274,0.1322296097975976,84.95691151309492,0.05517348950769146,0.6309062549414008,0.7501671341280303,0.5568151124887976
Lucky,Coldplay,sad,0.4407214728481717,0.26681633969577045,0.4153191837187085,93.88368164999568,0.4768575938554822,0.6191598855184027,0.43665625605051006,0.4817233630772158
Looks That Kill,Guns N' Roses,neutral,0.5666999725013607,0.44310486535034493,0.2714301045806577,109.5615912052032,0.47232967886012117,0.03954418015833252,0.7530850526878247,0.46657435636627914
Born to Be Wild,Steppenwolf,romantic,0.4125134628968417,0.3717367125156019,0.6054802555636226,97.64996390308302,0.5021330821783806,0.37628307552067103,0.5438823845150995,0.011792364547673361
Balanced Life,Guns N' Roses,sad,0.29502920284304524,0.28116842841977696,0.25184807882560395,71.09061880871391,0.19383137514592788,0.123615166520202,0.35171035105486803,0.061650596580521716
Hell Ain't a Bad Place to Be,AC/DC,sad,0.2964181592295063,0.503603855940551,0.3976288809481103,77.55734366585622,0.02146017083046932,0.19648309935691513,0.7958732144381844,0.37080938385141315
Hurt,AC/DC,energetic,0.5560292387271804,0.9611120214270219,0.7698352212306859,168.70534338426344,0.3521818415199369,0.3028127672438897,0.12254727299968221,0.23447121028658102
Routine,Giacomo Puccini,happy,0.5967962181201879,0.9755416870425121,0.8775059170261313,148.85370715854594,0.31237392226165234,0.7786642980419828,0.041864163204714804,0.469741441452515
Painkiller,Regular Singer,calm,0.21811281167891225,0.1342605770209512,0.4696506272238664,61.99928422688712,0.5169932789289324,0.5672304564966502,0.24891879494401747,0.03521522027866719
Middle Tune,Meditation Guru,energetic,0.6446328448789514,0.867710780673503,0.7870286437329357,183.5490794955979,0.34221070915366236,0.1441426274582721,0.24410794369436958,0.019573012779531097
Let Me Put My Love Into You,U2,romantic,0.0714734153202386,0.393745494107648,0.5407686995825992,88.18526977918366,0.5412406561770706,0.8090646210358693,0.6318308835467944,0.15875286827262472
Overdose,Ed Sheeran,calm,0.22055361920995398,0.15970111498325953,0.5984841777068586,71.33871976829758,0.5400948667168469,0.18170655030817698,0.6427328948526809,0.4769868180818533
Hallelujah,Basic Group,calm,0.13208139562977655,0.23598669054303975,0.37117542853110347,77.93272550539011,0.4821074034870537,0.7253152047712336,0.6125907418046495,0.02438408343984064
Nothing Compares 2 U,Middle Band,calm,0.2628353239834129,0.14222717225143666,0.5318422272763266,83.57839719797327,0.67063633544692,0.8747875431419344,0.6594305054482895,0.27469238440131744
Welcome to the Jungle,Giuseppe Verdi,angry,0.45527169195300804,0.9811730605208996,0.21534587439866396,167.1405351146372,0.04438547134830531,0.674748741028248,0.7991698889174259,0.16627534703118843
Born to Be Wild,The Beatles,happy,0.8546789908455745,0.8436089912206659,0.8002087986857506,142.0781234210525,0.6783358652560798,0.6054181236527262,0.07615589544454436,0.28710118658772976
Yesterday,Mötley Crüe,sad,0.4896779848872968,0.254529388146166,0.24126248466290234,64.75185526386866,0.023564708339033392,0.29953087905526804,0.5713059527908841,0.5921138707350182
Breakdown,The Beatles,calm,0.2568066012065611,0.174678192905549,0.4568812945649437,87.30952444478507,0.3209133686701111,0.5912864214817624,0.21918554584765576,0.5250897466197976
In Bloom,Normal Band,happy,0.4985061140781845,0.7521499444502934,0.8098963457944462,130.63094204306543,0.6947275107070476,0.4867873537279295,0.07237061542267043,0.47077762606233
At Last,The Beatles,energetic,0.47492943867484366,0.7885590068046346,0.8016351726478111,157.59623867140468,0.7652782404896764,0.00954961597863251,0.17728601002861036,0.2772958143755964
Penny Lane,The Beatles,happy,0.8316440972159653,0.7483475337346819,0.8072113844998555,131.83519012110867,0.3896197969273897,0.6766812575024684,0.6296769023137156,0.5016014624945029
Run to the Hills,Queen,happy,0.940730040345159,0.6958654780868427,0.9559240241389924,136.03619384985265,0.03072210139749041,0.4885123673735141,0.6027604396202015,0.2766681873555178
Iron Maiden,Mötley Crüe,happy,0.7358135762765581,0.9642828987458265,0.9055097029577278,132.3078290928832,0.05921250396289111,0.6880827426064609,0.10441582717186729,0.15059049850600986
September,Guns N' Roses,angry,0.553131583552506,1.0,0.34081304279125857,145.01674692584106,0.02225417385810067,0.3554101261901523,0.31648598046969156,0.07388484861217821
Opinion,Roxette,calm,0.23542161533157396,0.088368473132521,0.49274024467708905,69.3483414661198,0.462998192220722,0.6324777230247617,0.39125499297826033,0.23928116013689904
Ernani,The Beatles,neutral,0.599375132153809,0.5520600244553528,0.5977073497336999,100.81369269995628,0.2501765833372244,0.7313254530155542,0.3920111690339716,0.031442090578847566
Yesterdays,Regular Singer,happy,0.6911495761111951,0.7081763857791831,0.7187217117237789,141.3488029130976,0.7724333733669415,0.47384430391121984,0.31598732730146256,0.31289700671243637
If You Want Blood (You've Got It),Coldplay,neutral,0.5127644986548644,0.4179660374044774,0.36457753864110504,115.88773713209676,0.7233632090841969,0.5969137442643735,0.26668165956689116,0.0464527371529162
You've Got Another Thing Comin',Van Halen,neutral,0.22166588098670725,0.48179890071397613,0.4281141983962168,107.77216171486303,0.2668051287619897,0.41517912974471527,0.5254740298768539,0.4285914678073667
Hell Ain't a Bad Place to Be,Nirvana,neutral,0.5162431369251407,0.417781315542739,0.28867134785719084,115.16648157844358,0.3257929510184018,0.08572041982188049,0.09415455073278506,0.45521184057417935
Photograph,Erik Satie,energetic,0.7130816161863683,0.960502508339061,0.7887086380363648,183.1366612779286,0.6815597745070809,0.723742024699644,0.11503259426924393,0.4380159393462473
Fury Unleashed,Cheerful Artists,happy,0.8495824155860702,0.8435562545096486,0.9136898889193199,138.96691099614554,0.009950230073482658,0.6522438121724401,0.786169593028657,0.4753527691164878
Nocturne Op. 9 No. 2,Sunshine Band,neutral,0.4124064090608092,0.3114128309769862,0.49945907225178976,119.68398789161053,0.2261325804775054,0.850116389264106,0.44126761408718873,0.42046902993272406
Normal Tune,Giacomo Puccini,neutral,0.3187859271579242,0.43073209083177316,0.44556012358996994,89.5807734911285,0.20895723403361838,0.7887989753717852,0.755556071777607,0.20110173082768806
Let There Be Rock,Joan Jett,energetic,0.6472584727099961,0.7737259796143103,0.8477807428005931,169.83190169477425,0.7641665948429054,0.5763305487047528,0.02003413791653017,0.5701220231255804
Whole Lotta Rosie,Guns N' Roses,romantic,0.3447660008823051,0.34022273665960456,0.603719175834708,93.62205195168389,0.5748461009083029,0.12645067164251628,0.769987913998446,0.14671877354013163
Valerie,Giuseppe Verdi,happy,0.7548805946115215,0.6099317381555874,0.8479212868357876,147.14375287140837,0.6380368511430858,0.3281034111794247,0.34221863577675277,0.059067157683878685
Someone Like You,Nirvana,sad,0.22604393274935708,0.29413167626269976,0.31449821227642677,104.74885517204932,0.4962359491858093,0.4980520030062618,0.6193182485759899,0.3438996063424682
Welcome to the Jungle,AC/DC,sad,0.39784109430633247,0.2666660751895293,0.32025685195344045,90.15203792029278,0.3389868275253138,0.7963962499130445,0.7930293440173983,0.060587388153383936
Let There Be Rock,Bob Marley,sad,0.4197976509761066,0.3530499870545278,0.3382658249642691,86.08575829035404,0.7283235109162894,0.12482176532890114,0.1458799699495863,0.43591553906358643
Pretty Tied Up,Nirvana,calm,0.20253871114700947,0.27566560460788503,0.3516845787688119,77.38182985928881,0.6549623923914901,0.4743019499157336,0.5374288585587977,0.22182580722987139
Come as You Are,Limp Bizkit,neutral,0.5102333527818957,0.3377405276661336,0.4173881751558338,119.706141577461,0.3038031057533827,0.7262572300101849,0.6022724674388026,0.5437160185051342
Pretty Tied Up,Whitney Houston,neutral,0.5024621430758467,0.5057004465104228,0.5490854253036906,88.5977060262212,0.7822540127046447,0.8041013468780677,0.5388936791511566,0.5201135004537225
Peaceful Piano,Nirvana,happy,0.8127618939247634,0.7843985088913255,0.7130654343379998,140.72336238404367,0.18323517459052863,0.715122724589858,0.3559995568546473,0.15237799386056655
Don't Cry,The Righteous Brothers,neutral,0.5289473807749627,0.4403794664512129,0.38894678788002834,107.78783907304653,0.2439314130909981,0.7442341427397469,0.08374493770365997,0.2096388032528408
Normal Tune,Nirvana,romantic,0.26292505965253393,0.3120215479508109,0.6194542632762481,79.91806949626397,0.02707980715963645,0.3546595656620655,0.5010878200295457,0.1799683886862863
Good Vibrations,Guns N' Roses,neutral,0.36322068674620084,0.3457297000334521,0.5059099799777194,113.07070169305321,0.49515740230178995,0.5155468996940165,0.004376615446668897,0.25096815286005714
Yellow,Eric Clapton,happy,0.8290865551438354,0.7648905077199927,0.7968330009134367,156.44949454953868,0.48248587692793743,0.5466821745519223,0.2780601434182001,0.3712763482722056
Civil War,Giacomo Puccini,happy,0.8774497187323523,0.6931025755415293,0.8611124676070668,116.23052835401211,0.07085843293441485,0.29907073701954223,0.16254929622439357,0.3807046014942022
All of Me,Giuseppe Verdi,calm,0.22153119224949444,0.22108005824638838,0.41516061370204443,75.47469884918793,0.18149365996371547,0.7062413617076359,0.3277238671214227,0.0699805255982516
Soul Stripper,Standard Singer,happy,0.7980502240301381,0.9051754822324758,0.7820748735784697,143.6966580335988,0.5973569190392939,0.23869114457907328,0.40799093559778044,0.39459199283044194
Back in Black,AC/DC,calm,0.23590305316230809,0.18696712719265646,0.43991716480698473,70.17398931639717,0.5892233070474479,0.13174514678871915,0.4193960754009468,0.3044414886586129
Penny Lane,Normal Music,neutral,0.3636181183916701,0.4571859349153009,0.4611700961809658,119.98859663020578,0.21463322647760316,0.5084050786339286,0.7091938588094172,0.18111844958085357
Jump,AC/DC,romantic,0.6428637602647321,0.5176973796635408,0.5102178618782087,96.69213942892111,0.16243036702341396,0.6988882469718974,0.12146933320708922,0.21193234465504915
Every Breath You Take,ABBA,neutral,0.41092583154004064,0.40255991219540144,0.455559291783936,112.7140140049382,0.6814557798799733,0.3967936382412563,0.08433070833243433,0.23846197252662188
I Will Always Love You,Giuseppe Verdi,romantic,0.2715565810853509,0.42411102057036465,0.4730125354974541,88.81916892890173,0.028828470072538262,0.33002644578492546,0.7174412343132364,0.013108317187841135
Lake of Fire,Bon Jovi,angry,0.5063635455921466,0.7949428572674814,0.25604723988452566,164.68278778814647,0.7350609798226655,0.6259376938727454,0.41819001850971316,0.46455079914580477
Bad Apples,AC/DC,neutral,0.38151314694957533,0.5114557738220459,0.5777886535020365,102.83689877554097,0.4446077002256611,0.30841861129500386,0.34848070119046554,0.40374859717893435
Baby Please Don't Go,Nirvana,happy,0.9100906029179648,0.8782975567645446,0.6570042069514124,134.0260899980833,0.685362352540785,0.6483769039392447,0.307624995582495,0.549643810229367
I Love Rock 'n' Roll,AC/DC,energetic,0.7342906824871706,0.8100179523493672,0.9151757695722743,169.19853713044188,0.01873014029769369,0.07496028340072856,0.10799942006330054,0.280206602561815
Twist and Shout,Regular Singer,calm,0.22439174430946524,0.050566589846934545,0.28409903254413826,65.6041647417648,0.6327029958586755,0.8542930337286171,0.1541925567704258,0.33180115371144897
Gymnopédie No. 1,Guns N' Roses,calm,0.17636323008009455,0.22008332000801278,0.47913164742058933,60.1976535015846,0.31344277989328334,0.12438690663790589,0.15757879833802627,0.5901062450204327
The Jack,Standard Artist,romantic,0.46504812891160935,0.17867585276392126,0.45230125891370654,109.45936159715043,0.5848500381908526,0.5313653882539677,0.7470516629734976,0.57863144491558
Bulls on Parade,Nirvana,romantic,0.4752694691149866,0.34172677591163775,0.6054596975289539,80.00735304698757,0.07031720385000657,0.22068011172970348,0.5175805687034161,0.0884784310564541
Footloose,Nirvana,romantic,0.330353789075689,0.2629039172385349,0.6698389322440609,85.83573162255905,0.5949443057606694,0.05787949125331781,0.34145858023191694,0.12019033709546242
Been a Son,Mötley Crüe,calm,0.28055118980927607,0.08558443373874197,0.5355998316295555,71.68061527442673,0.007124543880425361,0.6595331211893652,0.7856170509909411,0.16187122449788496
Whole Lotta Rosie,Basic Group,happy,0.7462325725576324,0.8629410150450253,0.9149171592034734,142.3184558513825,0.2717460327569584,0.026730921213199876,0.5877961939935286,0.04667413466255405
O Mio Babbino Caro,Guns N' Roses,energetic,0.7682427401644305,0.8494046999833017,0.9953524940844163,167.69851413741029,0.7723686033337627,0.7451533085431169,0.7250024267063561,0.45827040346285064
Plain Melody,Nirvana,sad,0.6268526060059918,0.2393636240748748,0.3802459979351495,74.90028708724017,0.6498509584761908,0.22629848228940883,0.1396934760479863,0.5756177307553562
Highway to Hell,Europe,angry,0.3940667802415537,0.7921783957489205,0.321195796122215,172.4880363657413,0.7401082607285754,0.4295420520841461,0.699678603348546,0.05955391590651542
November Rain,Guns N' Roses,angry,0.6234886214409721,0.9404695922700739,0.23402167509745556,157.81993971525094,0.7632400842539377,0.8383803304875749,0.7341878688179675,0.5434746708943619
Hurt,The Police,romantic,0.23622802242120666,0.4349219414670376,0.7582561817985985,92.01018827058648,0.06545812832395592,0.0008662332357894598,0.18276718111672638,0.5998150683595662
Photograph,Charlie Chaplin,happy,0.7699826115340456,0.6379305199183184,0.7402704791454746,123.81576480881044,0.5193275520716066,0.030606183213751238,0.2128641826201667,0.14542375832526083
Killing in the Name,Amy Winehouse,romantic,0.35528859901079063,0.5486033632892963,0.4165999819731699,82.80182278275839,0.5084357206308251,0.5790157695338167,0.7721478389019993,0.17672453646546066
Soul Stripper,Normal Music,angry,0.5666165982621354,0.9951243367210756,0.44440552884810564,154.78962010451013,0.3898497377289242,0.28706637168960275,0.35599594963794384,0.12270204790852524
I Will Always Love You,Iron Maiden,happy,0.9133321076316636,0.7881505536796867,0.778121288438458,126.26255357407882,0.11264783205790518,0.280309487459106,0.5657217188291147,0.5940471790227158
Fight the Power,AC/DC,sad,0.315479027613402,0.4095497035583079,0.20845623409146435,76.97549658252262,0.033214741568474704,0.3280035095721981,0.7163383308023499,0.36571630980698683
I'm Happy Just to Dance with You,Phil Collins,neutral,0.5572254504654347,0.23963058232823053,0.352411392859541,113.12039522786442,0.6825926073433718,0.09216855687805917,0.5500389968740589,0.4362041992258181
Double or Nothing,Etta James,energetic,0.6519215956990294,0.9166407832350633,0.8804982104825455,191.14882072624013,0.738219984481269,0.06369358194501408,0.76958743519565,0.22950526685978773
Civil War,Regular Singer,sad,0.318295518971385,0.3070956192710544,0.3784088682243368,68.2950217303756,0.21964121242760273,0.08389815875273943,0.2654740187173998,0.06621627767209812
Everyday Song,Mötley Crüe,angry,0.5249458814438908,1.0,0.2635980135776234,163.611901930791,0.09549308696768684,0.45962203634179216,0.6694596696545534,0.2048163673544829
Hell's Bells,Eric Clapton,calm,0.22992315602288613,0.3055624299021003,0.6759522724516225,61.21275960032533,0.11692178644401521,0.15602240205435405,0.38804123949623526,0.5642521231696965
Been a Son,Etta James,calm,0.35401642622240753,0.0,0.6992604737015091,72.45230360950471,0.5850323297199014,0.16213044443404767,0.7675647813120734,0.5024052439674681
Breaking the Law,The Beatles,happy,0.6657289833206624,0.9103751865235563,0.8759150385061457,130.02034970023752,0.13074324670002654,0.48531484154368626,0.6841303926837226,0.13765889583758764
Nabucco,AC/DC,angry,0.712916716907598,0.9242118979369031,0.25667823642787174,145.10949520795583,0.5562387279260177,0.4426270401853271,0.7400407599748333,0.11380814460139496
September,Guns N' Roses,romantic,0.3144101212227311,0.31579552531791816,0.6316035831599582,91.72322334951407,0.10669926929878946,0.28306684067762955,0.5905261882090969,0.08552483208494548
The Greatest,Nirvana,energetic,0.648953746472042,0.7527234888768388,0.804311577983521,194.029290310381,0.6870421542373073,0.1936436665627665,0.36519363537796945,0.2798700620062868
Run to the Hills,Giuseppe Verdi,angry,0.4280031232838713,0.7969122908953709,0.40811315940111503,161.5873615964449,0.4218963537487091,0.899984089956128,0.7239145135980514,0.31487042664254167
La Traviata,U2,happy,0.7244512586946569,0.5444854316293039,0.8309598434295148,136.15242413213028,0.6134896452193058,0.8217513424936155,0.13554628594150728,0.32374972423061393
Basic Beat,Nirvana,sad,0.5748830656850632,0.1272066800714985,0.26879389674862897,80.94890816799936,0.1695913838783608,0.36575902767800816,0.5287755765662393,0.4791447414128693
Hell Ain't a Bad Place to Be,Guns N' Roses,sad,0.34032097339503214,0.0836577305751932,0.3525196546749669,79.08845291504284,0.7000898398725005,0.397621273253505,0.7261988077891349,0.3925408142450148
Love Story,Franz Schubert,energetic,0.4266003350486831,0.723249608316827,0.7177782758904615,148.57127857963494,0.7455702915130873,0.4785884348314391,0.03641012018349175,0.2350024546706766
Don't Worry Be Happy,SpongeBob SquarePants,sad,0.30339359010757383,0.2145192983124996,0.3814614110708865,96.02138227407451,0.5207680847014954,0.0062156203367953805,0.56374414647828,0.4143683661077749
Someone Like You,Bobby McFerrin,angry,0.5074362100745423,0.6498126085193383,0.4381361581221326,155.11747628600645,0.515795012582991,0.15209853738756768,0.7191511705497353,0.16685356676749363
Negative Creep,Guns N' Roses,energetic,0.7072138048260822,1.0,0.6659705225513289,156.94069644619964,0.5034365644522628,0.7473321466978131,0.033085907183487785,0.2815462625569969
Common Tune,Guns N' Roses,happy,0.8364264945805585,0.7216670684753052,0.8686446269503583,142.5779636287875,0.6884687594826091,0.24273965654527316,0.5695328313013487,0.4867544251371801
Simple Tune,Def Leppard,energetic,0.5823444778617729,1.0,0.7004020975883573,168.69344443976058,0.14184932267332614,0.6308719472790216,0.10164847707306156,0.4461715309990858
Standard Melody,Kenny Loggins,energetic,0.6275539274990378,0.9031915762650969,0.5693382526802899,177.61031235885633,0.37521373501724203,0.2705349795925919,0.6226404138920594,0.4520116075800132
